symbol,open,high,low,close,epoch,timestamp
BOOM1000,14271.809,14271.809,14271.229,14271.229,1775122200,2026-04-02T11:30:00
CRASH1000,5443.046,5443.226,5443.046,5443.226,1775122200,2026-04-02T11:30:00
BOOM1000,14282.616,14282.616,14281.726,14281.726,1775121300,2026-04-02T11:15:00
BOOM1000,14281.706,14281.706,14277.295,14277.295,1775121600,2026-04-02T11:20:00
BOOM1000,14277.281,14278.48,14275.811,14275.811,1775121900,2026-04-02T11:25:00
BOOM1000,14275.804,14275.804,14271.229,14271.229,1775122200,2026-04-02T11:30:00
CRASH1000,5438.146,5438.464,5438.146,5438.464,1775121300,2026-04-02T11:15:00
CRASH1000,5438.468,5440.145,5438.468,5440.145,1775121600,2026-04-02T11:20:00
CRASH1000,5440.151,5441.665,5440.151,5441.665,1775121900,2026-04-02T11:25:00
CRASH1000,5441.673,5443.226,5441.673,5443.226,1775122200,2026-04-02T11:30:00
BOOM1000,14277.985,14277.985,14277.295,14277.295,1775121600,2026-04-02T11:20:00
BOOM1000,14277.281,14278.48,14275.811,14275.811,1775121900,2026-04-02T11:25:00
BOOM1000,14275.804,14275.804,14271.229,14271.229,1775122200,2026-04-02T11:30:00
BOOM1000,14271.216,14271.216,14266.836,14266.836,1775122500,2026-04-02T11:35:00
CRASH1000,5439.888,5440.145,5439.888,5440.145,1775121600,2026-04-02T11:20:00
CRASH1000,5440.151,5441.665,5440.151,5441.665,1775121900,2026-04-02T11:25:00
CRASH1000,5441.673,5443.226,5441.673,5443.226,1775122200,2026-04-02T11:30:00
CRASH1000,5443.229,5444.83,5443.229,5444.83,1775122500,2026-04-02T11:35:00
BOOM1000,14262.842,14262.842,14262.428,14262.428,1775122800,2026-04-02T11:40:00
CRASH1000,5446.318,5446.465,5446.318,5446.465,1775122800,2026-04-02T11:40:00
CRASH1000,5446.466,5448.07,5446.466,5448.07,1775123100,2026-04-02T11:45:00
BOOM1000,14262.424,14262.424,14258.326,14258.326,1775123100,2026-04-02T11:45:00
CRASH1000,5448.075,5449.035,5448.075,5448.899,1775123400,2026-04-02T11:50:00
BOOM1000,14258.291,14299.57,14258.278,14298.047,1775123400,2026-04-02T11:50:00
CRASH1000,5448.902,5450.573,5448.902,5450.573,1775123700,2026-04-02T11:55:00
BOOM1000,14298.028,14305.627,14296.384,14302.799,1775123700,2026-04-02T11:55:00
CRASH1000,5450.579,5451.447,5448.104,5448.873,1775124000,2026-04-02T12:00:00
BOOM1000,14302.792,14302.792,14298.536,14298.536,1775124000,2026-04-02T12:00:00
CRASH1000,5448.877,5450.631,5448.877,5450.631,1775124300,2026-04-02T12:05:00
BOOM1000,14298.52,14298.52,14294.04,14294.04,1775124300,2026-04-02T12:05:00
CRASH1000,5450.632,5452.336,5450.632,5452.336,1775124600,2026-04-02T12:10:00
BOOM1000,14294.033,14294.033,14289.88,14289.88,1775124600,2026-04-02T12:10:00
CRASH1000,5452.343,5453.857,5452.343,5453.857,1775124900,2026-04-02T12:15:00
BOOM1000,14289.869,14313.387,14286.365,14312.739,1775124900,2026-04-02T12:15:00
BOOM1000,14312.722,14312.722,14308.621,14308.621,1775125200,2026-04-02T12:20:00
CRASH1000,5453.872,5455.563,5453.872,5455.563,1775125200,2026-04-02T12:20:00
CRASH1000,5455.576,5457.263,5455.576,5457.263,1775125500,2026-04-02T12:25:00
BOOM1000,14308.602,14308.602,14304.469,14304.469,1775125500,2026-04-02T12:25:00
CRASH1000,5457.27,5458.938,5457.27,5458.938,1775125800,2026-04-02T12:30:00
BOOM1000,14304.46,14334.206,14303.446,14331.015,1775125800,2026-04-02T12:30:00
CRASH1000,5458.939,5460.53,5458.939,5460.53,1775126100,2026-04-02T12:35:00
BOOM1000,14330.998,14330.998,14326.439,14326.439,1775126100,2026-04-02T12:35:00
BOOM1000,14326.429,14326.429,14322.351,14322.351,1775126400,2026-04-02T12:40:00
CRASH1000,5460.54,5462.234,5460.54,5462.234,1775126400,2026-04-02T12:40:00
CRASH1000,5462.236,5463.875,5462.236,5463.875,1775126700,2026-04-02T12:45:00
BOOM1000,14322.342,14322.342,14317.954,14317.954,1775126700,2026-04-02T12:45:00
CRASH1000,5463.877,5465.499,5463.877,5465.499,1775127000,2026-04-02T12:50:00
BOOM1000,14317.938,14317.938,14313.571,14313.571,1775127000,2026-04-02T12:50:00
CRASH1000,5465.501,5467.035,5465.501,5467.035,1775127300,2026-04-02T12:55:00
BOOM1000,14313.54,14313.54,14309.598,14309.598,1775127300,2026-04-02T12:55:00
BOOM1000,14309.58,14309.58,14305.146,14305.146,1775127600,2026-04-02T13:00:00
CRASH1000,5467.035,5468.601,5467.035,5468.601,1775127600,2026-04-02T13:00:00
CRASH1000,5468.601,5470.21,5464.417,5464.429,1775127900,2026-04-02T13:05:00
BOOM1000,14305.117,14305.117,14301.032,14301.032,1775127900,2026-04-02T13:05:00
BOOM1000,14301.015,14319.594,14300.992,14316.677,1775128200,2026-04-02T13:10:00
CRASH1000,5464.434,5465.976,5464.434,5465.976,1775128200,2026-04-02T13:10:00
BOOM1000,14316.67,14316.67,14315.772,14315.772,1775128500,2026-04-02T13:15:00
CRASH1000,5465.987,5466.38,5465.987,5466.38,1775128500,2026-04-02T13:15:00
BOOM1000,14303.602,14303.602,14303.036,14303.036,1775130000,2026-04-02T13:40:00
CRASH1000,5476.049,5476.306,5476.049,5476.306,1775130000,2026-04-02T13:40:00
BOOM1000,14303.016,14303.016,14302.051,14302.051,1775130300,2026-04-02T13:45:00
CRASH1000,5476.313,5476.714,5476.313,5476.714,1775130300,2026-04-02T13:45:00
BOOM1000,14295.484,14295.484,14295.397,14295.397,1775130600,2026-04-02T13:50:00
CRASH1000,5479.279,5479.292,5479.279,5479.292,1775130600,2026-04-02T13:50:00
BOOM1000,14293.39,14293.39,14291.646,14291.646,1775130900,2026-04-02T13:55:00
CRASH1000,5480.13,5480.718,5480.13,5480.718,1775130900,2026-04-02T13:55:00
CRASH1000,5472.213,5472.27,5472.213,5472.27,1775131500,2026-04-02T14:05:00
BOOM1000,14315.151,14315.151,14314.956,14314.956,1775131500,2026-04-02T14:05:00
BOOM1000,14304.08,14304.08,14303.891,14303.891,1775132100,2026-04-02T14:15:00
CRASH1000,5476.312,5476.374,5476.312,5476.374,1775132100,2026-04-02T14:15:00
BOOM1000,14303.852,14303.852,14299.44,14299.44,1775132400,2026-04-02T14:20:00
CRASH1000,5476.383,5478.064,5476.383,5478.064,1775132400,2026-04-02T14:20:00
BOOM1000,14299.407,14330.736,14295.401,14330.263,1775132700,2026-04-02T14:25:00
CRASH1000,5478.065,5478.089,5475.646,5477.302,1775132700,2026-04-02T14:25:00
CRASH1000,5477.304,5478.997,5477.304,5478.997,1775133000,2026-04-02T14:30:00
BOOM1000,14330.251,14330.251,14325.905,14325.905,1775133000,2026-04-02T14:30:00
CRASH1000,5479.003,5480.663,5479.003,5480.663,1775133300,2026-04-02T14:35:00
BOOM1000,14325.891,14325.891,14321.649,14321.649,1775133300,2026-04-02T14:35:00
CRASH1000,5480.671,5482.303,5480.671,5482.303,1775133600,2026-04-02T14:40:00
BOOM1000,14321.639,14321.639,14316.951,14316.951,1775133600,2026-04-02T14:40:00
CRASH1000,5482.311,5483.239,5482.311,5483.239,1775133900,2026-04-02T14:45:00
BOOM1000,14316.928,14316.928,14314.216,14314.216,1775133900,2026-04-02T14:45:00
BOOM1000,14310.607,14310.607,14308.464,14308.464,1775134200,2026-04-02T14:50:00
CRASH1000,5484.63,5485.479,5484.63,5485.479,1775134200,2026-04-02T14:50:00
CRASH1000,5485.488,5487.102,5485.488,5487.102,1775134500,2026-04-02T14:55:00
BOOM1000,14308.457,14308.457,14304.03,14304.03,1775134500,2026-04-02T14:55:00
BOOM1000,14304.02,14304.02,14299.909,14299.909,1775134800,2026-04-02T15:00:00
CRASH1000,5487.107,5487.162,5484.899,5486.405,1775134800,2026-04-02T15:00:00
CRASH1000,5486.408,5488.001,5486.408,5488.001,1775135100,2026-04-02T15:05:00
BOOM1000,14299.907,14299.907,14295.763,14295.763,1775135100,2026-04-02T15:05:00
BOOM1000,14295.747,14295.747,14291.345,14291.345,1775135400,2026-04-02T15:10:00
CRASH1000,5488.007,5489.623,5488.007,5489.623,1775135400,2026-04-02T15:10:00
BOOM1000,14291.323,14291.323,14286.986,14286.986,1775135700,2026-04-02T15:15:00
CRASH1000,5489.625,5490.669,5488.251,5488.79,1775135700,2026-04-02T15:15:00
CRASH1000,5488.797,5490.436,5488.797,5490.436,1775136000,2026-04-02T15:20:00
BOOM1000,14286.962,14292.792,14284.786,14291.015,1775136000,2026-04-02T15:20:00
BOOM1000,14291.007,14291.007,14286.601,14286.601,1775136300,2026-04-02T15:25:00
CRASH1000,5490.438,5491.203,5480.734,5481.696,1775136300,2026-04-02T15:25:00
BOOM1000,14286.591,14286.591,14282.192,14282.192,1775136600,2026-04-02T15:30:00
CRASH1000,5481.706,5483.26,5481.706,5483.26,1775136600,2026-04-02T15:30:00
CRASH1000,5483.267,5484.83,5483.267,5484.83,1775136900,2026-04-02T15:35:00
BOOM1000,14282.147,14282.147,14278.226,14278.226,1775136900,2026-04-02T15:35:00
CRASH1000,5484.84,5486.491,5484.84,5486.491,1775137200,2026-04-02T15:40:00
BOOM1000,14278.195,14278.195,14275.123,14275.536,1775137200,2026-04-02T15:40:00
BOOM1000,14275.519,14275.519,14271.298,14271.298,1775137500,2026-04-02T15:45:00
CRASH1000,5486.5,5486.879,5484.172,5485.359,1775137500,2026-04-02T15:45:00
BOOM1000,14271.271,14272.332,14268.077,14271.898,1775137800,2026-04-02T15:50:00
CRASH1000,5485.366,5487.031,5485.366,5487.031,1775137800,2026-04-02T15:50:00
CRASH1000,5487.039,5488.583,5487.039,5488.583,1775138100,2026-04-02T15:55:00
BOOM1000,14271.896,14271.896,14267.814,14267.814,1775138100,2026-04-02T15:55:00
CRASH1000,5488.584,5490.262,5488.584,5490.262,1775138400,2026-04-02T16:00:00
BOOM1000,14267.802,14267.802,14263.57,14263.57,1775138400,2026-04-02T16:00:00
BOOM1000,14263.536,14277.682,14263.246,14273.803,1775138700,2026-04-02T16:05:00
CRASH1000,5490.262,5491.975,5490.262,5491.975,1775138700,2026-04-02T16:05:00
BOOM1000,14273.8,14276.407,14269.677,14276.06,1775139000,2026-04-02T16:10:00
CRASH1000,5491.991,5493.62,5491.991,5493.62,1775139000,2026-04-02T16:10:00
BOOM1000,14276.026,14276.026,14271.692,14271.692,1775139300,2026-04-02T16:15:00
CRASH1000,5493.628,5495.327,5493.628,5495.327,1775139300,2026-04-02T16:15:00
CRASH1000,5495.328,5495.923,5488.603,5489.673,1775139600,2026-04-02T16:20:00
BOOM1000,14271.686,14271.686,14267.171,14267.171,1775139600,2026-04-02T16:20:00
CRASH1000,5489.674,5491.031,5482.523,5482.828,1775139900,2026-04-02T16:25:00
BOOM1000,14267.159,14291.633,14265.119,14289.469,1775139900,2026-04-02T16:25:00
BOOM1000,14289.436,14312.869,14287.34,14310.704,1775140200,2026-04-02T16:30:00
CRASH1000,5482.83,5484.401,5482.83,5484.401,1775140200,2026-04-02T16:30:00
CRASH1000,5484.405,5486.165,5484.405,5486.165,1775140500,2026-04-02T16:35:00
BOOM1000,14310.703,14310.703,14306.263,14306.263,1775140500,2026-04-02T16:35:00
BOOM1000,14306.243,14310.121,14302.385,14309.658,1775140800,2026-04-02T16:40:00
CRASH1000,5486.17,5487.254,5480.333,5480.778,1775140800,2026-04-02T16:40:00
BOOM1000,14309.639,14309.639,14305.43,14305.43,1775141100,2026-04-02T16:45:00
CRASH1000,5480.78,5482.318,5480.78,5482.318,1775141100,2026-04-02T16:45:00
BOOM1000,14305.406,14315.876,14301.738,14315.411,1775141400,2026-04-02T16:50:00
CRASH1000,5482.322,5484.059,5482.322,5484.059,1775141400,2026-04-02T16:50:00
CRASH1000,5484.064,5485.561,5475.814,5475.889,1775141700,2026-04-02T16:55:00
BOOM1000,14315.394,14315.394,14310.794,14310.794,1775141700,2026-04-02T16:55:00
CRASH1000,5475.89,5477.554,5475.89,5477.554,1775142000,2026-04-02T17:00:00
BOOM1000,14310.782,14310.782,14306.613,14306.613,1775142000,2026-04-02T17:00:00
CRASH1000,5477.555,5478.002,5474.216,5475.316,1775142300,2026-04-02T17:05:00
BOOM1000,14306.603,14306.603,14302.021,14302.021,1775142300,2026-04-02T17:05:00
CRASH1000,5475.322,5476.944,5475.322,5476.944,1775142600,2026-04-02T17:10:00
BOOM1000,14302.018,14302.018,14297.684,14297.684,1775142600,2026-04-02T17:10:00
BOOM1000,14297.674,14297.674,14293.202,14293.202,1775142900,2026-04-02T17:15:00
CRASH1000,5476.949,5478.631,5476.949,5478.631,1775142900,2026-04-02T17:15:00
BOOM1000,14293.191,14293.191,14289.15,14289.15,1775143200,2026-04-02T17:20:00
CRASH1000,5478.632,5479.286,5462.205,5462.92,1775143200,2026-04-02T17:20:00
BOOM1000,14289.132,14303.547,14288.162,14300.386,1775143500,2026-04-02T17:25:00
CRASH1000,5462.924,5464.611,5462.924,5464.611,1775143500,2026-04-02T17:25:00
CRASH1000,5464.615,5466.318,5464.615,5466.318,1775143800,2026-04-02T17:30:00
BOOM1000,14300.375,14300.375,14296.193,14296.193,1775143800,2026-04-02T17:30:00
CRASH1000,5466.331,5468.093,5466.331,5468.093,1775144100,2026-04-02T17:35:00
BOOM1000,14296.171,14296.171,14292.019,14292.019,1775144100,2026-04-02T17:35:00
CRASH1000,5468.103,5469.736,5468.103,5469.736,1775144400,2026-04-02T17:40:00
BOOM1000,14292.015,14292.015,14287.684,14287.684,1775144400,2026-04-02T17:40:00
CRASH1000,5469.74,5471.352,5469.74,5471.352,1775144700,2026-04-02T17:45:00
BOOM1000,14287.681,14306.106,14283.925,14305.671,1775144700,2026-04-02T17:45:00
BOOM1000,14305.65,14305.65,14301.42,14301.42,1775145000,2026-04-02T17:50:00
CRASH1000,5471.352,5472.962,5471.352,5472.962,1775145000,2026-04-02T17:50:00
CRASH1000,5472.962,5474.543,5472.962,5474.543,1775145300,2026-04-02T17:55:00
BOOM1000,14301.392,14301.392,14297.145,14297.145,1775145300,2026-04-02T17:55:00
CRASH1000,5474.549,5476.128,5474.549,5476.128,1775145600,2026-04-02T18:00:00
BOOM1000,14297.137,14349.831,14296.762,14346.619,1775145600,2026-04-02T18:00:00
BOOM1000,14346.601,14346.601,14342.261,14342.261,1775145900,2026-04-02T18:05:00
CRASH1000,5476.133,5477.918,5476.133,5477.918,1775145900,2026-04-02T18:05:00
CRASH1000,5477.923,5478.245,5469.177,5470.482,1775146200,2026-04-02T18:10:00
BOOM1000,14342.226,14358.853,14338.839,14358.497,1775146200,2026-04-02T18:10:00
BOOM1000,14358.466,14358.466,14354.087,14354.087,1775146500,2026-04-02T18:15:00
CRASH1000,5470.484,5472.175,5470.484,5472.175,1775146500,2026-04-02T18:15:00
CRASH1000,5472.188,5473.861,5472.188,5473.861,1775146800,2026-04-02T18:20:00
BOOM1000,14354.072,14354.072,14349.954,14349.954,1775146800,2026-04-02T18:20:00
BOOM1000,14349.953,14369.459,14349.54,14368.038,1775147100,2026-04-02T18:25:00
CRASH1000,5473.865,5475.398,5473.865,5475.398,1775147100,2026-04-02T18:25:00
BOOM1000,14368.03,14368.03,14364.182,14364.182,1775147400,2026-04-02T18:30:00
CRASH1000,5475.404,5477.077,5475.404,5477.077,1775147400,2026-04-02T18:30:00
BOOM1000,14364.155,14364.155,14359.423,14359.423,1775147700,2026-04-02T18:35:00
CRASH1000,5477.079,5478.657,5477.079,5478.657,1775147700,2026-04-02T18:35:00
CRASH1000,5478.66,5480.26,5478.66,5480.26,1775148000,2026-04-02T18:40:00
BOOM1000,14359.421,14359.421,14355.128,14355.128,1775148000,2026-04-02T18:40:00
CRASH1000,5480.265,5480.867,5480.265,5480.867,1775148300,2026-04-02T18:45:00
BOOM1000,14355.117,14355.117,14353.817,14353.817,1775148300,2026-04-02T18:45:00
CRASH1000,5482.253,5482.288,5482.253,5482.288,1775148600,2026-04-02T18:50:00
BOOM1000,14350.289,14350.289,14350.191,14350.191,1775148600,2026-04-02T18:50:00
BOOM1000,14353.247,14353.247,14350.194,14350.194,1775149500,2026-04-02T19:05:00
CRASH1000,5487.633,5488.962,5487.633,5488.962,1775149500,2026-04-02T19:05:00
CRASH1000,5488.964,5490.597,5488.964,5490.597,1775149800,2026-04-02T19:10:00
BOOM1000,14350.186,14367.603,14346.781,14366.64,1775149800,2026-04-02T19:10:00
BOOM1000,14366.631,14366.631,14362.477,14362.477,1775150100,2026-04-02T19:15:00
CRASH1000,5490.607,5492.236,5490.607,5492.236,1775150100,2026-04-02T19:15:00
CRASH1000,5492.247,5493.857,5492.247,5493.857,1775150400,2026-04-02T19:20:00
BOOM1000,14362.445,14362.445,14358.368,14358.368,1775150400,2026-04-02T19:20:00
BOOM1000,14358.347,14368.961,14356.46,14366.503,1775150700,2026-04-02T19:25:00
CRASH1000,5493.858,5493.942,5491.834,5493.315,1775150700,2026-04-02T19:25:00
BOOM1000,14366.488,14366.488,14362.144,14362.144,1775151000,2026-04-02T19:30:00
CRASH1000,5493.319,5494.932,5493.319,5494.932,1775151000,2026-04-02T19:30:00
CRASH1000,5494.937,5495.334,5483.732,5484.19,1775151300,2026-04-02T19:35:00
BOOM1000,14362.143,14380.571,14362.084,14376.3,1775151300,2026-04-02T19:35:00
BOOM1000,14376.295,14376.295,14374.906,14374.906,1775151600,2026-04-02T19:40:00
CRASH1000,5484.197,5484.784,5484.197,5484.784,1775151600,2026-04-02T19:40:00
BOOM1000,14388.899,14388.899,14388.816,14388.816,1775153700,2026-04-02T20:15:00
CRASH1000,5461.452,5461.478,5461.452,5461.478,1775153700,2026-04-02T20:15:00
BOOM1000,14430.176,14430.176,14428.462,14428.462,1775156700,2026-04-02T21:05:00
CRASH1000,5445.49,5446.17,5445.49,5446.17,1775156700,2026-04-02T21:05:00
BOOM1000,14428.446,14428.446,14427.271,14427.271,1775157000,2026-04-02T21:10:00
CRASH1000,5446.177,5446.595,5446.177,5446.595,1775157000,2026-04-02T21:10:00
CRASH1000,5457.526,5457.774,5457.526,5457.774,1775160900,2026-04-02T22:15:00
BOOM1000,14433.481,14433.481,14432.942,14432.942,1775160900,2026-04-02T22:15:00
CRASH1000,5496.217,5497.764,5496.217,5497.764,1775173200,2026-04-03T01:40:00
BOOM1000,14462.987,14478.176,14459.154,14478.057,1775173200,2026-04-03T01:40:00
CRASH1000,5497.764,5499.32,5497.14,5497.195,1775173500,2026-04-03T01:45:00
BOOM1000,14478.052,14478.052,14473.783,14473.783,1775173500,2026-04-03T01:45:00
BOOM1000,14473.774,14473.774,14469.249,14469.249,1775173800,2026-04-03T01:50:00
CRASH1000,5497.2,5498.973,5497.2,5498.973,1775173800,2026-04-03T01:50:00
BOOM1000,14469.246,14469.246,14464.842,14464.842,1775174100,2026-04-03T01:55:00
CRASH1000,5498.98,5500.507,5498.98,5500.507,1775174100,2026-04-03T01:55:00
BOOM1000,14464.827,14464.827,14460.392,14460.392,1775174400,2026-04-03T02:00:00
CRASH1000,5500.517,5502.186,5500.517,5502.186,1775174400,2026-04-03T02:00:00
CRASH1000,5502.194,5503.862,5502.194,5503.862,1775174700,2026-04-03T02:05:00
BOOM1000,14460.366,14473.114,14456.575,14472.478,1775174700,2026-04-03T02:05:00
CRASH1000,5503.87,5505.508,5503.87,5505.508,1775175000,2026-04-03T02:10:00
BOOM1000,14472.45,14472.45,14468.194,14468.194,1775175000,2026-04-03T02:10:00
CRASH1000,5505.521,5506.635,5505.147,5505.623,1775175300,2026-04-03T02:15:00
CRASH1000,5505.626,5507.372,5505.626,5507.372,1775175600,2026-04-03T02:20:00
CRASH1000,5507.382,5508.993,5507.382,5508.993,1775175900,2026-04-03T02:25:00
CRASH1000,5509.001,5510.643,5509.001,5510.643,1775176200,2026-04-03T02:30:00
CRASH1000,5510.646,5512.216,5510.646,5512.216,1775176500,2026-04-03T02:35:00
CRASH1000,5512.222,5514.023,5512.222,5514.023,1775176800,2026-04-03T02:40:00
CRASH1000,5514.027,5515.588,5514.027,5515.588,1775177100,2026-04-03T02:45:00
CRASH1000,5515.588,5515.731,5511.879,5512.479,1775177400,2026-04-03T02:50:00
CRASH1000,5512.48,5513.469,5502.168,5502.648,1775177700,2026-04-03T02:55:00
CRASH1000,5502.655,5504.392,5502.655,5504.392,1775178000,2026-04-03T03:00:00
CRASH1000,5504.396,5506.004,5504.396,5506.004,1775178300,2026-04-03T03:05:00
CRASH1000,5506.004,5507.69,5506.004,5507.69,1775178600,2026-04-03T03:10:00
CRASH1000,5507.695,5509.337,5507.695,5509.337,1775178900,2026-04-03T03:15:00
CRASH1000,5509.339,5509.35,5504.412,5506.097,1775179200,2026-04-03T03:20:00
CRASH1000,5506.103,5506.47,5490.263,5490.879,1775179500,2026-04-03T03:25:00
CRASH1000,5490.886,5492.506,5490.886,5492.506,1775179800,2026-04-03T03:30:00
CRASH1000,5492.511,5494.071,5492.511,5493.404,1775180100,2026-04-03T03:35:00
CRASH1000,5493.404,5495.053,5493.404,5495.053,1775180400,2026-04-03T03:40:00
CRASH1000,5495.053,5496.243,5489.097,5489.572,1775180700,2026-04-03T03:45:00
CRASH1000,5489.582,5491.335,5489.582,5491.335,1775181000,2026-04-03T03:50:00
CRASH1000,5491.34,5491.521,5486.747,5488.079,1775181300,2026-04-03T03:55:00
CRASH1000,5488.083,5488.797,5482.278,5483.2,1775181600,2026-04-03T04:00:00
CRASH1000,5483.211,5484.899,5483.211,5484.899,1775181900,2026-04-03T04:05:00
CRASH1000,5484.912,5486.651,5484.912,5486.651,1775182200,2026-04-03T04:10:00
CRASH1000,5486.66,5487.796,5481.125,5481.735,1775182500,2026-04-03T04:15:00
CRASH1000,5481.738,5483.427,5481.738,5483.427,1775182800,2026-04-03T04:20:00
CRASH1000,5483.433,5485.123,5483.433,5485.123,1775183100,2026-04-03T04:25:00
CRASH1000,5485.131,5486.766,5485.131,5486.766,1775183400,2026-04-03T04:30:00
CRASH1000,5486.77,5488.418,5486.77,5488.418,1775183700,2026-04-03T04:35:00
CRASH1000,5488.419,5490.04,5488.419,5490.04,1775184000,2026-04-03T04:40:00
CRASH1000,5490.04,5491.646,5490.04,5491.646,1775184300,2026-04-03T04:45:00
CRASH1000,5491.657,5493.207,5491.657,5493.207,1775184600,2026-04-03T04:50:00
CRASH1000,5493.212,5494.771,5493.212,5494.771,1775184900,2026-04-03T04:55:00
CRASH1000,5494.773,5496.361,5494.773,5496.361,1775185200,2026-04-03T05:00:00
CRASH1000,5496.363,5497.446,5494.081,5494.665,1775185500,2026-04-03T05:05:00
CRASH1000,5494.678,5496.268,5494.678,5496.268,1775185800,2026-04-03T05:10:00
CRASH1000,5496.282,5497.952,5496.282,5497.952,1775186100,2026-04-03T05:15:00
CRASH1000,5497.96,5499.562,5497.96,5499.562,1775186400,2026-04-03T05:20:00
CRASH1000,5499.563,5499.787,5491.458,5492.788,1775186700,2026-04-03T05:25:00
CRASH1000,5492.788,5494.388,5478.771,5478.895,1775187000,2026-04-03T05:30:00
CRASH1000,5478.901,5480.486,5478.901,5480.486,1775187300,2026-04-03T05:35:00
